engine_version,strategy_mode,config,total_trades,wins,losses,win_rate_pct,total_pl,final_equity,return_pct,max_dd_pct,pl_per_trade,score,db_path,risk_pct,sl_atr_mult,rr,avg_sl_pips,avg_tp_pips,daily_max_losses
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.25_RR2.0_DL3,1102,293,809,26.59,-10000.0,0.0,-100.0,100.0,-9.0744,-1.0,,0.015,1.25,2.0,2.0,4.0,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.25_RR2.5_DL1,519,112,407,21.58,-9991.31,8.69,-99.91,99.91,-19.2511,-1.0,,0.015,1.25,2.5,2.09,5.23,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.25_RR2.5_DL2,871,196,675,22.5,-9999.91,0.09,-100.0,100.0,-11.481,-1.0,,0.015,1.25,2.5,2.04,5.1,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.25_RR2.5_DL3,1071,238,833,22.22,-10000.0,0.0,-100.0,100.0,-9.3371,-1.0,,0.015,1.25,2.5,2.01,5.02,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.25_RR3.0_DL1,509,98,411,19.25,-9989.19,10.81,-99.89,99.89,-19.6251,-1.0,,0.015,1.25,3.0,2.09,6.28,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.25_RR3.0_DL2,852,172,680,20.19,-9999.85,0.15,-100.0,100.0,-11.7369,-1.0,,0.015,1.25,3.0,2.05,6.14,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.25_RR3.0_DL3,1052,211,841,20.06,-9999.99,0.01,-100.0,100.0,-9.5057,-1.0,,0.015,1.25,3.0,2.02,6.05,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.5_RR1.5_DL1,553,184,369,33.27,-9977.2,22.8,-99.77,99.78,-18.042,-0.9999,,0.015,1.5,1.5,2.47,3.7,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.5_RR1.5_DL2,881,289,592,32.8,-9999.58,0.42,-100.0,100.0,-11.3503,-1.0,,0.015,1.5,1.5,2.41,3.61,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.5_RR1.5_DL3,1055,349,706,33.08,-9999.94,0.06,-100.0,100.0,-9.4786,-1.0,,0.015,1.5,1.5,2.38,3.56,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.5_RR1.75_DL1,541,165,376,30.5,-9971.73,28.27,-99.72,99.74,-18.432,-0.9998,,0.015,1.5,1.75,2.48,4.34,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.5_RR1.75_DL2,869,267,602,30.72,-9999.32,0.68,-99.99,99.99,-11.5067,-1.0,,0.015,1.5,1.75,2.42,4.23,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.5_RR1.75_DL3,1040,320,720,30.77,-9999.91,0.09,-100.0,100.0,-9.6153,-1.0,,0.015,1.5,1.75,2.38,4.17,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.5_RR2.0_DL1,519,137,382,26.4,-9974.91,25.09,-99.75,99.77,-19.2195,-0.9998,,0.015,1.5,2.0,2.49,4.98,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.5_RR2.0_DL2,847,228,619,26.92,-9999.45,0.55,-99.99,100.0,-11.8057,-1.0,,0.015,1.5,2.0,2.43,4.85,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.5_RR2.0_DL3,1019,276,743,27.09,-9999.93,0.07,-100.0,100.0,-9.8135,-1.0,,0.015,1.5,2.0,2.39,4.77,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.5_RR2.5_DL1,507,119,388,23.47,-9964.66,35.34,-99.65,99.66,-19.6542,-0.9999,,0.015,1.5,2.5,2.49,6.23,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.5_RR2.5_DL2,823,199,624,24.18,-9998.84,1.16,-99.99,99.99,-12.1493,-1.0,,0.015,1.5,2.5,2.44,6.1,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.5_RR2.5_DL3,994,240,754,24.14,-9999.84,0.16,-100.0,100.0,-10.0602,-1.0,,0.015,1.5,2.5,2.4,6.01,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.5_RR3.0_DL1,503,105,398,20.87,-9959.38,40.62,-99.59,99.62,-19.8,-0.9997,,0.015,1.5,3.0,2.5,7.49,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.5_RR3.0_DL2,805,164,641,20.37,-9999.06,0.94,-99.99,99.99,-12.4212,-1.0,,0.015,1.5,3.0,2.44,7.33,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.5_RR3.0_DL3,979,205,774,20.94,-9999.84,0.16,-100.0,100.0,-10.2143,-1.0,,0.015,1.5,3.0,2.41,7.22,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.75_RR1.5_DL1,556,202,354,36.33,-9918.48,81.52,-99.18,99.28,-17.839,-0.9991,,0.015,1.75,1.5,2.88,4.32,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.75_RR1.5_DL2,858,310,548,36.13,-9995.48,4.52,-99.95,99.96,-11.6497,-0.9999,,0.015,1.75,1.5,2.82,4.23,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.75_RR1.5_DL3,999,356,643,35.64,-9999.04,0.96,-99.99,99.99,-10.0091,-1.0,,0.015,1.75,1.5,2.79,4.18,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.75_RR1.75_DL1,530,163,367,30.75,-9937.46,62.54,-99.37,99.45,-18.7499,-0.9992,,0.015,1.75,1.75,2.89,5.07,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.75_RR1.75_DL2,829,261,568,31.48,-9996.27,3.73,-99.96,99.97,-12.0582,-1.0,,0.015,1.75,1.75,2.83,4.96,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.75_RR1.75_DL3,978,307,671,31.39,-9999.22,0.78,-99.99,99.99,-10.2241,-1.0,,0.015,1.75,1.75,2.79,4.89,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.75_RR2.0_DL1,522,155,367,29.69,-9903.56,96.44,-99.04,99.16,-18.9723,-0.9988,,0.015,1.75,2.0,2.9,5.81,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.75_RR2.0_DL2,817,247,570,30.23,-9992.87,7.13,-99.93,99.94,-12.2312,-0.9999,,0.015,1.75,2.0,2.85,5.69,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.75_RR2.0_DL3,965,288,677,29.84,-9998.54,1.46,-99.99,99.99,-10.3612,-1.0,,0.015,1.75,2.0,2.81,5.62,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.75_RR2.5_DL1,508,125,383,24.61,-9913.14,86.86,-99.13,99.18,-19.5141,-0.9995,,0.015,1.75,2.5,2.91,7.29,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.75_RR2.5_DL2,790,190,600,24.05,-9995.87,4.13,-99.96,99.96,-12.653,-1.0,,0.015,1.75,2.5,2.86,7.15,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.75_RR2.5_DL3,938,228,710,24.31,-9999.01,0.99,-99.99,99.99,-10.6599,-1.0,,0.015,1.75,2.5,2.82,7.05,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.75_RR3.0_DL1,493,109,384,22.11,-9882.32,117.68,-98.82,98.96,-20.0453,-0.9987,,0.015,1.75,3.0,2.93,8.79,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.75_RR3.0_DL2,769,166,603,21.59,-9993.71,6.29,-99.94,99.95,-12.9957,-0.9999,,0.015,1.75,3.0,2.86,8.57,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR1.75_RR3.0_DL3,912,199,713,21.82,-9998.34,1.66,-99.98,99.99,-10.9631,-1.0,,0.015,1.75,3.0,2.83,8.49,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.0_RR1.5_DL1,542,198,344,36.53,-9844.98,155.02,-98.45,98.61,-18.1642,-0.9984,,0.015,2.0,1.5,3.31,4.96,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.0_RR1.5_DL2,827,305,522,36.88,-9983.04,16.96,-99.83,99.85,-12.0714,-0.9998,,0.015,2.0,1.5,3.26,4.89,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.0_RR1.5_DL3,958,353,605,36.85,-9994.63,5.37,-99.95,99.95,-10.4328,-0.9999,,0.015,2.0,1.5,3.21,4.81,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.0_RR1.75_DL1,532,186,346,34.96,-9752.28,247.72,-97.52,97.85,-18.3314,-0.9966,,0.015,2.0,1.75,3.33,5.82,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.0_RR1.75_DL2,811,287,524,35.39,-9963.75,36.25,-99.64,99.7,-12.2858,-0.9994,,0.015,2.0,1.75,3.27,5.72,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.0_RR1.75_DL3,939,329,610,35.04,-9988.18,11.82,-99.88,99.9,-10.637,-0.9998,,0.015,2.0,1.75,3.23,5.65,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.0_RR2.0_DL1,520,164,356,31.54,-9766.37,233.63,-97.66,97.81,-18.7815,-0.9985,,0.015,2.0,2.0,3.32,6.65,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.0_RR2.0_DL2,788,245,543,31.09,-9974.17,25.83,-99.74,99.76,-12.6576,-0.9998,,0.015,2.0,2.0,3.27,6.55,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.0_RR2.0_DL3,914,283,631,30.96,-9991.25,8.75,-99.91,99.92,-10.9313,-0.9999,,0.015,2.0,2.0,3.24,6.48,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.0_RR2.5_DL1,499,132,367,26.45,-9762.08,237.92,-97.62,97.78,-19.5633,-0.9984,,0.015,2.0,2.5,3.36,8.4,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.0_RR2.5_DL2,755,198,557,26.23,-9972.28,27.72,-99.72,99.77,-13.2083,-0.9995,,0.015,2.0,2.5,3.29,8.24,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.0_RR2.5_DL3,880,232,648,26.36,-9989.89,10.11,-99.9,99.92,-11.3521,-0.9998,,0.015,2.0,2.5,3.26,8.14,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.0_RR3.0_DL1,484,111,373,22.93,-9757.75,242.25,-97.58,97.77,-20.1606,-0.998,,0.015,2.0,3.0,3.35,10.04,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.0_RR3.0_DL2,731,167,564,22.85,-9969.15,30.85,-99.69,99.74,-13.6377,-0.9995,,0.015,2.0,3.0,3.29,9.88,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.0_RR3.0_DL3,848,196,652,23.11,-9987.64,12.36,-99.88,99.91,-11.7779,-0.9997,,0.015,2.0,3.0,3.25,9.74,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.25_RR1.5_DL1,533,203,330,38.09,-9671.6,328.4,-96.72,97.01,-18.1456,-0.997,,0.015,2.25,1.5,3.73,5.59,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.25_RR1.5_DL2,802,309,493,38.53,-9939.1,60.9,-99.39,99.47,-12.3929,-0.9992,,0.015,2.25,1.5,3.68,5.52,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.25_RR1.5_DL3,914,356,558,38.95,-9968.06,31.94,-99.68,99.72,-10.906,-0.9996,,0.015,2.25,1.5,3.63,5.45,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.25_RR1.75_DL1,518,181,337,34.94,-9614.41,385.59,-96.14,96.43,-18.5606,-0.997,,0.015,2.25,1.75,3.75,6.55,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.25_RR1.75_DL2,780,272,508,34.87,-9934.33,65.67,-99.34,99.4,-12.7363,-0.9995,,0.015,2.25,1.75,3.68,6.45,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.25_RR1.75_DL3,890,315,575,35.39,-9962.83,37.17,-99.63,99.67,-11.1942,-0.9996,,0.015,2.25,1.75,3.65,6.39,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.25_RR2.0_DL1,505,153,352,30.3,-9714.62,285.38,-97.15,97.32,-19.2369,-0.9982,,0.015,2.25,2.0,3.77,7.54,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.25_RR2.0_DL2,765,232,533,30.33,-9959.05,40.95,-99.59,99.63,-13.0184,-0.9996,,0.015,2.25,2.0,3.69,7.39,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.25_RR2.0_DL3,870,272,598,31.26,-9974.07,25.93,-99.74,99.78,-11.4644,-0.9996,,0.015,2.25,2.0,3.66,7.32,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.25_RR2.5_DL1,485,128,357,26.39,-9638.16,361.84,-96.38,96.82,-19.8725,-0.9954,,0.015,2.25,2.5,3.78,9.45,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.25_RR2.5_DL2,731,193,538,26.4,-9940.85,59.15,-99.41,99.52,-13.599,-0.9989,,0.015,2.25,2.5,3.7,9.26,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.25_RR2.5_DL3,832,227,605,27.28,-9960.91,39.09,-99.61,99.71,-11.9722,-0.999,,0.015,2.25,2.5,3.66,9.15,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.25_RR3.0_DL1,470,109,361,23.19,-9603.61,396.39,-96.04,96.55,-20.4332,-0.9947,,0.015,2.25,3.0,3.77,11.32,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.25_RR3.0_DL2,704,162,542,23.01,-9935.27,64.73,-99.35,99.49,-14.1126,-0.9986,,0.015,2.25,3.0,3.69,11.09,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.25_RR3.0_DL3,797,188,609,23.59,-9959.41,40.59,-99.59,99.71,-12.4961,-0.9988,,0.015,2.25,3.0,3.64,10.94,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.5_RR1.5_DL1,518,197,321,38.03,-9518.97,481.03,-95.19,95.39,-18.3764,-0.9979,,0.015,2.5,1.5,4.16,6.24,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.5_RR1.5_DL2,766,287,479,37.47,-9913.97,86.03,-99.14,99.16,-12.9425,-0.9998,,0.015,2.5,1.5,4.08,6.12,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.5_RR1.5_DL3,859,325,534,37.83,-9946.27,53.73,-99.46,99.47,-11.5789,-0.9999,,0.015,2.5,1.5,4.07,6.11,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.5_RR1.75_DL1,501,167,334,33.33,-9584.45,415.55,-95.84,96.0,-19.1306,-0.9984,,0.015,2.5,1.75,4.18,7.33,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.5_RR1.75_DL2,747,242,505,32.4,-9941.73,58.27,-99.42,99.45,-13.3089,-0.9997,,0.015,2.5,1.75,4.1,7.17,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.5_RR1.75_DL3,839,280,559,33.37,-9957.48,42.52,-99.57,99.6,-11.8683,-0.9998,,0.015,2.5,1.75,4.09,7.16,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.5_RR2.0_DL1,484,148,336,30.58,-9536.27,463.73,-95.36,95.68,-19.703,-0.9966,,0.015,2.5,2.0,4.2,8.42,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.5_RR2.0_DL2,725,219,506,30.21,-9920.75,79.25,-99.21,99.25,-13.6838,-0.9995,,0.015,2.5,2.0,4.12,8.24,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.5_RR2.0_DL3,819,254,565,31.01,-9944.49,55.51,-99.44,99.49,-12.1422,-0.9996,,0.015,2.5,2.0,4.1,8.21,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.5_RR2.5_DL1,466,115,351,24.68,-9652.63,347.37,-96.53,96.81,-20.7138,-0.997,,0.015,2.5,2.5,4.18,10.46,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.5_RR2.5_DL2,696,175,521,25.14,-9929.98,70.02,-99.3,99.4,-14.2672,-0.999,,0.015,2.5,2.5,4.11,10.28,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.5_RR2.5_DL3,781,200,581,25.61,-9955.18,44.82,-99.55,99.64,-12.7467,-0.9991,,0.015,2.5,2.5,4.09,10.23,3
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.5_RR3.0_DL1,456,98,358,21.49,-9644.21,355.79,-96.44,96.81,-21.1496,-0.9962,,0.015,2.5,3.0,4.19,12.57,1
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.5_RR3.0_DL2,676,142,534,21.01,-9948.0,52.0,-99.48,99.55,-14.716,-0.9993,,0.015,2.5,3.0,4.11,12.33,2
v1_backtest_atr,RANGE_ONLY,RANGE_ONLY_R0.015_ATR2.5_RR3.0_DL3,760,164,596,21.58,-9965.95,34.05,-99.66,99.71,-13.1131,-0.9994,,0.015,2.5,3.0,4.08,12.25,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.0_RR1.5_DL1,300,88,212,29.33,-7881.53,2118.47,-78.82,79.13,-26.2718,-0.996,,0.01,1.0,1.5,5.68,8.51,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.0_RR1.5_DL2,376,111,265,29.52,-8477.16,1522.84,-84.77,85.19,-22.5456,-0.9951,,0.01,1.0,1.5,5.99,8.98,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.0_RR1.5_DL3,385,114,271,29.61,-8520.28,1479.72,-85.2,85.61,-22.1306,-0.9953,,0.01,1.0,1.5,6.05,9.08,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.0_RR1.75_DL1,295,71,224,24.07,-8248.13,1751.87,-82.48,82.66,-27.9597,-0.9978,,0.01,1.0,1.75,5.64,9.87,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.0_RR1.75_DL2,375,91,284,24.27,-8830.28,1169.72,-88.3,88.45,-23.5474,-0.9984,,0.01,1.0,1.75,5.98,10.46,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.0_RR1.75_DL3,384,94,290,24.48,-8854.78,1145.22,-88.55,88.69,-23.0593,-0.9984,,0.01,1.0,1.75,6.05,10.58,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.0_RR2.0_DL1,295,67,228,22.71,-8148.38,1851.62,-81.48,81.87,-27.6216,-0.9953,,0.01,1.0,2.0,5.64,11.28,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.0_RR2.0_DL2,374,85,289,22.73,-8763.67,1236.33,-87.64,87.64,-23.4323,-1.0,,0.01,1.0,2.0,5.96,11.91,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.0_RR2.0_DL3,383,88,295,22.98,-8780.77,1219.23,-87.81,87.81,-22.9263,-1.0,,0.01,1.0,2.0,6.02,12.04,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.0_RR2.5_DL1,286,59,227,20.63,-7827.73,2172.27,-78.28,78.45,-27.3697,-0.9978,,0.01,1.0,2.5,5.63,14.06,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.0_RR2.5_DL2,367,75,292,20.44,-8560.7,1439.3,-85.61,85.82,-23.3262,-0.9975,,0.01,1.0,2.5,5.94,14.84,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.0_RR2.5_DL3,377,77,300,20.42,-8624.85,1375.15,-86.25,86.25,-22.8776,-1.0,,0.01,1.0,2.5,6.01,15.02,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.0_RR3.0_DL1,283,52,231,18.37,-7726.13,2273.87,-77.26,78.11,-27.3008,-0.9892,,0.01,1.0,3.0,5.62,16.85,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.0_RR3.0_DL2,364,67,297,18.41,-8434.64,1565.36,-84.35,84.93,-23.1721,-0.9931,,0.01,1.0,3.0,5.93,17.79,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.0_RR3.0_DL3,375,70,305,18.67,-8447.57,1552.43,-84.48,84.72,-22.5269,-0.9972,,0.01,1.0,3.0,6.0,18.01,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.25_RR1.5_DL1,305,90,215,29.51,-7563.66,2436.34,-75.64,75.89,-24.7989,-0.9967,,0.01,1.25,1.5,7.12,10.67,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.25_RR1.5_DL2,375,111,264,29.6,-8160.72,1839.28,-81.61,81.61,-21.7619,-1.0,,0.01,1.25,1.5,7.51,11.26,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.25_RR1.5_DL3,381,113,268,29.66,-8192.31,1807.69,-81.92,81.92,-21.5021,-1.0,,0.01,1.25,1.5,7.56,11.34,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.25_RR1.75_DL1,303,85,218,28.05,-7287.47,2712.53,-72.87,73.61,-24.0511,-0.99,,0.01,1.25,1.75,7.1,12.42,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.25_RR1.75_DL2,373,107,266,28.69,-7784.26,2215.74,-77.84,77.84,-20.8693,-1.0,,0.01,1.25,1.75,7.47,13.08,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.25_RR1.75_DL3,379,109,270,28.76,-7811.54,2188.46,-78.12,78.12,-20.6109,-1.0,,0.01,1.25,1.75,7.53,13.17,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.25_RR2.0_DL1,295,77,218,26.1,-7110.52,2889.48,-71.11,71.72,-24.1035,-0.9914,,0.01,1.25,2.0,7.09,14.17,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.25_RR2.0_DL2,365,96,269,26.3,-7724.61,2275.39,-77.25,77.25,-21.1633,-1.0,,0.01,1.25,2.0,7.46,14.92,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.25_RR2.0_DL3,373,97,276,26.01,-7857.51,2142.49,-78.58,78.58,-21.0657,-1.0,,0.01,1.25,2.0,7.53,15.05,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.25_RR2.5_DL1,289,66,223,22.84,-6918.3,3081.7,-69.18,70.76,-23.9388,-0.9777,,0.01,1.25,2.5,7.07,17.67,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.25_RR2.5_DL2,358,83,275,23.18,-7483.99,2516.01,-74.84,75.6,-20.905,-0.9899,,0.01,1.25,2.5,7.45,18.63,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.25_RR2.5_DL3,367,85,282,23.16,-7564.9,2435.1,-75.65,76.13,-20.6128,-0.9937,,0.01,1.25,2.5,7.51,18.77,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.25_RR3.0_DL1,287,60,227,20.91,-6571.98,3428.02,-65.72,68.72,-22.8989,-0.9564,,0.01,1.25,3.0,7.04,21.1,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.25_RR3.0_DL2,356,77,279,21.63,-6959.46,3040.54,-69.59,71.99,-19.549,-0.9667,,0.01,1.25,3.0,7.43,22.27,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.25_RR3.0_DL3,365,79,286,21.64,-7028.49,2971.51,-70.28,72.32,-19.2562,-0.9719,,0.01,1.25,3.0,7.48,22.45,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.5_RR1.5_DL1,309,104,205,33.66,-6357.67,3642.33,-63.58,65.04,-20.575,-0.9774,,0.01,1.5,1.5,8.56,12.84,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.5_RR1.5_DL2,369,130,239,35.23,-6456.33,3543.67,-64.56,65.72,-17.4968,-0.9825,,0.01,1.5,1.5,8.93,13.4,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.5_RR1.5_DL3,372,130,242,34.95,-6570.22,3429.78,-65.7,66.55,-17.6619,-0.9872,,0.01,1.5,1.5,8.98,13.46,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.5_RR1.75_DL1,297,91,206,30.64,-6217.08,3782.92,-62.17,63.41,-20.9329,-0.9805,,0.01,1.5,1.75,8.54,14.95,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.5_RR1.75_DL2,361,114,247,31.58,-6552.45,3447.55,-65.52,66.12,-18.1508,-0.991,,0.01,1.5,1.75,8.91,15.59,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.5_RR1.75_DL3,368,116,252,31.52,-6632.63,3367.37,-66.33,66.91,-18.0234,-0.9913,,0.01,1.5,1.75,8.96,15.68,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.5_RR2.0_DL1,292,83,209,28.42,-6057.57,3942.43,-60.58,62.7,-20.7451,-0.966,,0.01,1.5,2.0,8.52,17.03,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.01_ATR1.5_RR2.0_DL2,354,104,250,29.38,-6332.8,3667.2,-63.33,64.82,-17.8893,-0.9769,,0.01,1.5,2.0,8.9,17.8,2
